OrderId,EmployeeId,SaleDate,AmountSold,PaymentType,ThingsOrdered,ThingsOrderedNames
3027,6,2024-11-22 20:47:00,22.70,Credit,"[3, 9, 6, 10, 12, 24, 23, 13, 13]","['Kung Pao Chicken', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Egg Roll', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
3028,3,2024-11-22 20:28:00,23.60,Cash,"[21, 2, 20, 12, 11, 11, 23, 14]","['Beijing Beef', 'Chow Mein', 'White Rice', 'Spring Roll', 'Mushroom Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons']"
3029,1,2024-11-22 20:52:00,28.30,Gift Card,"[7, 7, 21, 22, 17, 16, 25, 15, 14, 13, 23, 23]","['Black Pepper Steak', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Water Bottle']"
3030,9,2024-11-22 16:16:00,35.00,Cash,"[5, 10, 11, 22, 10, 16, 25, 25, 25, 13, 23]","['Teriyaki Chicken', 'Fried Rice', 'Chow Mein', 'Egg Roll', 'Coke', 'Super Greens', 'Cream Cheese Rangoons', 'Water Bottle']"
3031,5,2024-11-22 14:24:00,41.40,Gift Card,"[19, 8, 7, 19, 5, 6, 8, 17, 15]","['Teriyaki Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Broccoli Beef', 'Fountain Soda', 'Apple Juice', 'Honey Sesame Chicken']"
3032,8,2024-11-22 09:44:00,24.50,Credit,"[19, 3, 6, 22, 22, 22, 11]","['Kung Pao Chicken', 'SweetFire Chicken Breast', 'Chow Mein', 'Honey Sesame Chicken', 'Super Greens']"
3033,5,2024-11-22 20:39:00,28.00,Credit,"[3, 4, 21, 20, 3, 12, 22, 12, 17]","['Kung Pao Chicken', 'Honey Walnut Shrimp', 'White Rice', 'Apple Juice', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens']"
3034,9,2024-11-22 10:56:00,7.70,Cash,"[1, 25]","['Orange Chicken', 'Water Bottle']"
3035,1,2024-11-22 17:24:00,43.05,Gift Card,"[1, 20, 9, 21, 1, 19, 8, 22, 22, 25, 16, 16, 16, 24, 24, 23]","['Orange Chicken', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Coke', 'Honey Sesame Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
3036,5,2024-11-22 19:01:00,38.85,Credit,"[21, 3, 3, 18, 6, 5, 21, 10, 16, 15, 13]","['Kung Pao Chicken', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Fried Rice', 'Egg Roll', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'String Bean Chicken']"
3037,8,2024-11-22 12:10:00,44.30,Cash,"[6, 7, 9, 1, 3, 21, 4, 1, 22, 12, 12, 12, 25, 17, 15]","['Orange Chicken', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'White Rice', 'Fountain Soda', 'Apple Juice', 'String Bean Chicken', 'Super Greens', 'Water Bottle']"
3038,6,2024-11-22 14:37:00,18.80,Cash,"[1, 7, 5, 22, 17, 16, 16]","['Orange Chicken', 'Teriyaki Chicken', 'Black Pepper Steak', 'Coke', 'Apple Juice', 'Super Greens']"
3039,7,2024-11-22 12:29:00,38.15,Credit,"[4, 19, 2, 1, 9, 9, 11, 22, 11, 12, 25, 16, 13]","['Orange Chicken', 'Beijing Beef', 'Honey Walnut Shrimp', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'White Rice', 'Egg Roll', 'Coke', 'Honey Sesame Chicken', 'Super Greens', 'Water Bottle']"
3040,8,2024-11-22 12:11:00,46.15,Cash,"[7, 7, 3, 3, 1, 20, 8, 12, 11, 11, 15, 15, 16, 16, 14, 23, 23]","['Orange Chicken', 'Kung Pao Chicken', 'Black Pepper Steak', 'Broccoli Beef', 'Chow Mein', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Coke', 'Mushroom Chicken', 'Cream Cheese Rangoons']"
3041,4,2024-11-22 20:51:00,11.95,Gift Card,"[2, 17, 16, 23]","['Beijing Beef', 'Coke', 'Apple Juice', 'Cream Cheese Rangoons']"
3042,2,2024-11-22 12:37:00,27.00,Cash,"[8, 3, 19, 22, 12, 10, 11, 25]","['Kung Pao Chicken', 'Broccoli Beef', 'Fried Rice', 'Chow Mein', 'White Rice', 'Honey Sesame Chicken', 'Super Greens', 'Water Bottle']"
3043,8,2024-11-22 15:09:00,31.35,Gift Card,"[4, 20, 19, 6, 21, 10, 11, 15, 25, 23, 24, 23]","['Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Fried Rice', 'Chow Mein', 'Fountain Soda', 'Honey Sesame Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
3044,8,2024-11-22 17:37:00,30.15,Cash,"[19, 3, 21, 5, 10, 10, 12, 22, 13]","['Kung Pao Chicken', 'Teriyaki Chicken', 'Fried Rice', 'White Rice', 'Egg Roll', 'Honey Sesame Chicken', 'String Bean Chicken', 'Super Greens']"
3045,9,2024-11-22 08:49:00,29.30,Credit,"[3, 8, 1, 6, 16, 25, 13, 14]","['Orange Chicken', 'Kung Pao Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Egg Roll', 'Spring Roll', 'Coke', 'Water Bottle']"
3046,10,2024-11-22 13:52:00,49.35,Credit,"[1, 6, 1, 6, 19, 21, 8, 21, 25, 23, 13, 24]","['Orange Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Egg Roll', 'Honey Sesame Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
3047,6,2024-11-22 13:42:00,40.00,Cash,"[19, 1, 9, 2, 6, 19, 3, 19, 10, 10, 23, 14, 14, 14]","['Orange Chicken', 'Beijing Beef', 'Kung Pao Chicken', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Spring Roll', 'Honey Sesame Chicken', 'Cream Cheese Rangoons']"
3048,7,2024-11-22 20:38:00,24.20,Credit,"[1, 8, 3, 1, 18, 11, 16]","['Orange Chicken', 'Kung Pao Chicken', 'Broccoli Beef', 'Chow Mein', 'Coke', 'Bourbon Chicken']"
3049,3,2024-11-22 20:50:00,26.20,Gift Card,"[21, 12, 12, 15, 16, 17, 16, 13, 24]","['White Rice', 'Egg Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'String Bean Chicken', 'Apple Pie Roll']"
3050,6,2024-11-22 11:23:00,37.05,Credit,"[7, 20, 4, 8, 7, 7, 19, 22, 12, 17, 16, 16, 23]","['Honey Walnut Shrimp', 'Black Pepper Steak', 'Broccoli Beef', 'White Rice', 'Coke', 'Apple Juice', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
3051,6,2024-11-22 08:40:00,34.00,Cash,"[18, 20, 6, 5, 4, 4, 11, 10, 10, 23, 24, 24, 23]","['Honey Walnut Shrimp', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Fried Rice', 'Chow Mein', 'Bourbon Chicken', 'Mushroom Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
3052,4,2024-11-22 09:16:00,21.70,Cash,"[20, 21, 20, 22, 10, 16, 13, 23]","['Fried Rice', 'Egg Roll', 'Coke', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
3053,8,2024-11-22 09:23:00,37.05,Gift Card,"[20, 7, 8, 19, 21, 21, 19, 12, 10, 22, 10, 14]","['Black Pepper Steak', 'Broccoli Beef', 'Fried Rice', 'White Rice', 'Spring Roll', 'Honey Sesame Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens']"
3054,5,2024-11-22 20:18:00,14.45,Credit,"[7, 25, 16, 25, 13]","['Black Pepper Steak', 'Egg Roll', 'Coke', 'Water Bottle']"
3055,9,2024-11-22 17:31:00,43.40,Credit,"[5, 4, 5, 1, 3, 8, 4, 24, 13, 13, 24]","['Orange Chicken', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Broccoli Beef', 'Egg Roll', 'Apple Pie Roll']"
3056,9,2024-11-22 20:50:00,34.75,Cash,"[1, 9, 7, 2, 9, 21, 11, 12, 22, 15, 14, 14, 14]","['Orange Chicken', 'Beijing Beef', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'White Rice', 'Spring Roll', 'Fountain Soda', 'String Bean Chicken', 'Super Greens']"
3057,8,2024-11-22 09:00:00,41.90,Cash,"[1, 5, 20, 20, 3, 11, 12, 10, 10, 16, 16, 23, 24, 14, 14]","['Orange Chicken', 'Kung Pao Chicken', 'Teriyaki Chicken', 'Fried Rice', 'Chow Mein', 'White Rice', 'Spring Roll', 'Coke', 'Mushroom Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
3058,5,2024-11-22 16:51:00,35.60,Credit,"[2, 1, 7, 6, 19, 4, 9, 11, 24, 14]","['Orange Chicken', 'Beijing Beef', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'Spring Roll', 'Honey Sesame Chicken', 'Apple Pie Roll']"
3059,4,2024-11-22 08:48:00,37.95,Cash,"[1, 19, 20, 2, 18, 9, 15, 15, 23]","['Orange Chicken', 'Beijing Beef', 'Sweet and Sour Chicken Breast', 'Fountain Soda', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Cream Cheese Rangoons']"
3060,1,2024-11-22 08:16:00,23.45,Gift Card,"[6, 8, 4, 10, 12, 25, 23, 23, 23]","['Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Fried Rice', 'White Rice', 'Cream Cheese Rangoons', 'Water Bottle']"
3061,8,2024-11-22 14:01:00,30.75,Credit,"[8, 21, 11, 12, 10, 12, 17, 23, 14, 13]","['Broccoli Beef', 'Fried Rice', 'Chow Mein', 'White Rice', 'Egg Roll', 'Spring Roll', 'Apple Juice', 'String Bean Chicken', 'Cream Cheese Rangoons']"
3062,3,2024-11-22 16:55:00,16.95,Cash,"[7, 25, 16, 15, 25, 24]","['Black Pepper Steak', 'Fountain Soda', 'Coke', 'Apple Pie Roll', 'Water Bottle']"
3063,7,2024-11-22 15:50:00,53.80,Gift Card,"[5, 3, 8, 8, 1, 3, 20, 9, 11, 10, 22, 10, 17, 17, 16, 16, 14, 23, 14, 24]","['Orange Chicken', 'Kung Pao Chicken', 'Teriyaki Chicken', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'Spring Roll', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
3064,3,2024-11-22 20:20:00,55.10,Gift Card,"[18, 19, 8, 20, 3, 4, 7, 7, 16, 25, 17, 16, 14, 13]","['Kung Pao Chicken', 'Honey Walnut Shrimp', 'Black Pepper Steak', 'Broccoli Beef', 'Egg Roll', 'Spring Roll', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Water Bottle']"
3065,8,2024-11-22 13:52:00,18.10,Gift Card,"[2, 4, 3, 15]","['Beijing Beef', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Fountain Soda']"
3066,5,2024-11-22 19:00:00,26.60,Gift Card,"[8, 9, 8, 16, 16, 17, 24, 13]","['Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Egg Roll', 'Coke', 'Apple Juice', 'Apple Pie Roll']"
3067,7,2024-11-22 12:49:00,14.70,Gift Card,"[1, 25, 23, 23, 13, 13]","['Orange Chicken', 'Egg Roll', 'Cream Cheese Rangoons', 'Water Bottle']"
3068,2,2024-11-22 14:49:00,33.10,Credit,"[3, 4, 19, 5, 22, 22, 25, 25, 25, 15, 14, 13]","['Kung Pao Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Honey Sesame Chicken', 'Super Greens', 'Water Bottle']"
3069,10,2024-11-22 14:16:00,32.85,Credit,"[8, 8, 6, 9, 19, 12, 12, 25, 15, 25, 17, 14]","['SweetFire Chicken Breast', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Apple Juice', 'Honey Sesame Chicken', 'Water Bottle']"
3070,5,2024-11-22 12:18:00,31.00,Cash,"[2, 22, 22, 22, 22, 25, 14, 13, 13, 23]","['Beijing Beef', 'Egg Roll', 'Spring Roll', 'Super Greens', 'Cream Cheese Rangoons', 'Water Bottle']"
3071,5,2024-11-22 18:23:00,51.10,Credit,"[9, 19, 1, 7, 18, 1, 18, 3, 16, 13, 14, 24, 13]","['Orange Chicken', 'Kung Pao Chicken', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Egg Roll', 'Spring Roll', 'Coke', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Apple Pie Roll']"
3072,8,2024-11-22 16:43:00,23.85,Cash,"[6, 10, 22, 22, 16, 17, 13]","['SweetFire Chicken Breast', 'Fried Rice', 'Egg Roll', 'Coke', 'Apple Juice', 'Super Greens']"
3073,3,2024-11-22 13:41:00,39.75,Gift Card,"[19, 2, 3, 18, 18, 2, 22, 22, 11, 15, 25, 17, 13, 24, 14]","['Beijing Beef', 'Kung Pao Chicken', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Apple Juice', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Super Greens', 'Apple Pie Roll', 'Water Bottle']"
3074,8,2024-11-22 16:35:00,18.60,Cash,"[2, 20, 22, 11, 22]","['Beijing Beef', 'Chow Mein', 'Mushroom Chicken', 'Super Greens']"
3075,1,2024-11-22 13:46:00,29.10,Gift Card,"[9, 18, 4, 15, 16, 16, 15, 23, 24]","['Honey Walnut Shrimp', 'Sweet and Sour Chicken Breast', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
3076,9,2024-11-22 15:43:00,26.35,Credit,"[3, 19, 10, 10, 11, 15, 14, 24, 14]","['Kung Pao Chicken', 'Fried Rice', 'Chow Mein', 'Spring Roll', 'Fountain Soda', 'Honey Sesame Chicken', 'Apple Pie Roll']"
3077,3,2024-11-22 11:16:00,27.55,Cash,"[19, 5, 21, 7, 16, 17, 24]","['Teriyaki Chicken', 'Black Pepper Steak', 'Coke', 'Apple Juice', 'Honey Sesame Chicken', 'String Bean Chicken', 'Apple Pie Roll']"
3078,7,2024-11-22 10:23:00,19.90,Cash,"[7, 3, 17, 13, 23, 14, 23]","['Kung Pao Chicken', 'Black Pepper Steak', 'Egg Roll', 'Spring Roll', 'Apple Juice', 'Cream Cheese Rangoons']"
3079,5,2024-11-22 13:50:00,40.55,Credit,"[7, 20, 4, 21, 8, 6, 7, 11, 12, 22, 11, 14, 23, 13]","['Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Broccoli Beef', 'Chow Mein', 'White Rice', 'Egg Roll', 'Spring Roll', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
3080,3,2024-11-22 17:07:00,27.10,Cash,"[2, 11, 10, 12, 17, 25, 16, 17]","['Beijing Beef', 'Fried Rice', 'Chow Mein', 'White Rice', 'Coke', 'Apple Juice', 'Water Bottle']"
3081,10,2024-11-22 10:20:00,19.30,Credit,"[7, 11, 15, 16, 15, 24, 13]","['Black Pepper Steak', 'Chow Mein', 'Egg Roll', 'Fountain Soda', 'Coke', 'Apple Pie Roll']"
3082,1,2024-11-22 11:19:00,32.35,Gift Card,"[2, 22, 10, 10, 17, 17, 15, 25, 23, 24, 23]","['Beijing Beef', 'Fried Rice', 'Fountain Soda', 'Apple Juice', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
3083,6,2024-11-22 09:09:00,13.05,Credit,"[9, 4, 20, 10, 24]","['Honey Walnut Shrimp', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Mushroom Chicken', 'Apple Pie Roll']"
3084,3,2024-11-22 18:55:00,20.60,Cash,"[4, 6, 9, 15, 17]","['Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Fountain Soda', 'Apple Juice']"
3085,4,2024-11-22 08:05:00,27.10,Gift Card,"[5, 21, 21, 1, 2, 12, 22, 15, 24, 23]","['Orange Chicken', 'Beijing Beef', 'Teriyaki Chicken', 'White Rice', 'Fountain Soda', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
3086,3,2024-11-22 14:04:00,43.10,Gift Card,"[5, 18, 7, 20, 19, 2, 19, 12, 15, 15, 16, 13, 23]","['Beijing Beef', 'Teriyaki Chicken', 'Black Pepper Steak', 'White Rice', 'Egg Roll', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Cream Cheese Rangoons']"
3087,2,2024-11-22 14:59:00,39.60,Gift Card,"[6, 21, 9, 3, 3, 8, 19, 11, 17, 17, 15]","['Kung Pao Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'Fountain Soda', 'Apple Juice', 'Honey Sesame Chicken', 'String Bean Chicken']"
3088,6,2024-11-22 17:04:00,8.70,Gift Card,"[21, 13, 23]","['Egg Roll', 'String Bean Chicken', 'Cream Cheese Rangoons']"
3089,8,2024-11-22 11:02:00,26.85,Credit,"[6, 4, 1, 12, 22, 22, 15, 15, 14]","['Orange Chicken', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Super Greens']"
3090,8,2024-11-22 12:46:00,44.00,Cash,"[8, 9, 21, 3, 1, 4, 8, 7, 12, 12, 25, 16, 17, 23, 23]","['Orange Chicken', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Black Pepper Steak', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'White Rice', 'Coke', 'Apple Juice', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
3091,3,2024-11-22 19:44:00,31.00,Credit,"[2, 22, 22, 12, 12, 25, 23, 13, 24, 13]","['Beijing Beef', 'White Rice', 'Egg Roll', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
3092,7,2024-11-22 17:14:00,17.55,Credit,"[3, 11, 25, 17, 15, 23]","['Kung Pao Chicken', 'Chow Mein', 'Fountain Soda', 'Apple Juice', 'Cream Cheese Rangoons', 'Water Bottle']"
3093,9,2024-11-22 19:03:00,21.55,Cash,"[9, 1, 10, 16, 17, 15, 25, 24]","['Orange Chicken', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Fountain Soda', 'Coke', 'Apple Juice', 'Apple Pie Roll', 'Water Bottle']"
3094,9,2024-11-22 08:09:00,31.10,Cash,"[21, 3, 7, 22, 22, 12, 17, 17, 16, 24, 24]","['Kung Pao Chicken', 'Black Pepper Steak', 'White Rice', 'Coke', 'Apple Juice', 'String Bean Chicken', 'Super Greens', 'Apple Pie Roll']"
3095,6,2024-11-22 15:12:00,12.55,Cash,"[6, 22, 15, 24]","['SweetFire Chicken Breast', 'Fountain Soda', 'Super Greens', 'Apple Pie Roll']"
3096,9,2024-11-22 11:14:00,40.65,Credit,"[8, 6, 4, 1, 20, 6, 11, 12, 22, 11, 17, 25, 16, 13]","['Orange Chicken', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Chow Mein', 'White Rice', 'Egg Roll', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'Super Greens', 'Water Bottle']"
3097,9,2024-11-22 08:33:00,32.00,Gift Card,"[20, 21, 8, 4, 18, 15, 24, 24]","['Honey Walnut Shrimp', 'Broccoli Beef', 'Fountain Soda', 'Bourbon Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Apple Pie Roll']"
3098,1,2024-11-22 15:32:00,41.45,Gift Card,"[2, 2, 4, 8, 3, 20, 25, 25, 13, 23, 13]","['Beijing Beef', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Broccoli Beef', 'Egg Roll', 'Mushroom Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
3099,3,2024-11-22 18:37:00,22.35,Cash,"[6, 7, 9, 16, 15, 23]","['SweetFire Chicken Breast', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Fountain Soda', 'Coke', 'Cream Cheese Rangoons']"
3100,4,2024-11-22 20:17:00,39.90,Cash,"[20, 18, 8, 19, 8, 18, 21, 23, 14]","['Broccoli Beef', 'Spring Roll', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons']"
3101,10,2024-11-22 20:30:00,38.80,Cash,"[21, 21, 6, 6, 5, 3, 20, 11, 22, 15, 15, 16, 23, 24]","['Kung Pao Chicken', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Chow Mein', 'Fountain Soda', 'Coke', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
3102,5,2024-11-22 10:54:00,48.60,Credit,"[1, 8, 9, 20, 9, 8, 5, 18, 23, 14, 13, 13]","['Orange Chicken', 'Teriyaki Chicken', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Egg Roll', 'Spring Roll', 'Bourbon Chicken', 'Mushroom Chicken', 'Cream Cheese Rangoons']"
3103,3,2024-11-22 17:22:00,40.30,Credit,"[1, 9, 21, 18, 2, 20, 7, 22, 11, 12, 12, 15, 25]","['Orange Chicken', 'Beijing Beef', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'White Rice', 'Fountain Soda', 'Bourbon Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Water Bottle']"
3104,3,2024-11-22 11:38:00,34.10,Gift Card,"[2, 12, 10, 12, 17, 17, 17, 17, 23, 13, 23, 13]","['Beijing Beef', 'Fried Rice', 'White Rice', 'Egg Roll', 'Apple Juice', 'Cream Cheese Rangoons']"
3105,3,2024-11-22 14:52:00,34.40,Cash,"[1, 1, 18, 20, 22, 12, 10, 11, 15, 14, 23]","['Orange Chicken', 'Fried Rice', 'Chow Mein', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Bourbon Chicken', 'Mushroom Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
3106,3,2024-11-22 13:12:00,30.85,Credit,"[1, 9, 21, 15, 17, 16, 16, 23, 13, 24]","['Orange Chicken', 'Sweet and Sour Chicken Breast', 'Egg Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
3107,1,2024-11-22 18:29:00,31.15,Gift Card,"[19, 7, 7, 7, 6, 20, 11, 15, 23]","['SweetFire Chicken Breast', 'Black Pepper Steak', 'Chow Mein', 'Fountain Soda', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Cream Cheese Rangoons']"
3108,8,2024-11-22 16:55:00,29.35,Gift Card,"[1, 8, 8, 2, 6, 3, 10, 22, 25, 25, 14]","['Orange Chicken', 'Beijing Beef', 'Kung Pao Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Fried Rice', 'Spring Roll', 'Super Greens', 'Water Bottle']"
3109,3,2024-11-22 13:00:00,22.10,Gift Card,"[9, 12, 10, 12, 16, 15]","['Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Fountain Soda', 'Coke']"
3110,3,2024-11-22 14:53:00,24.20,Gift Card,"[8, 18, 4, 21, 8, 10, 15]","['Honey Walnut Shrimp', 'Broccoli Beef', 'Fried Rice', 'Fountain Soda', 'Bourbon Chicken', 'String Bean Chicken']"
3111,8,2024-11-22 19:48:00,13.80,Credit,"[2, 3, 9, 10, 17]","['Beijing Beef', 'Kung Pao Chicken', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Apple Juice']"
3112,8,2024-11-22 19:47:00,38.40,Credit,"[5, 4, 1, 18, 21, 5, 11, 22, 22, 22, 23, 14, 14, 23]","['Orange Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Chow Mein', 'Spring Roll', 'Bourbon Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
3113,1,2024-11-22 17:51:00,33.00,Cash,"[5, 7, 10, 22, 12, 11, 25, 15, 17, 17]","['Teriyaki Chicken', 'Black Pepper Steak', 'Fried Rice', 'Chow Mein', 'White Rice', 'Fountain Soda', 'Apple Juice', 'Super Greens', 'Water Bottle']"
3114,9,2024-11-22 09:49:00,35.60,Credit,"[20, 1, 3, 4, 21, 10, 10, 16, 15, 16, 13, 24, 14, 23]","['Orange Chicken', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Fried Rice', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Coke', 'Mushroom Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
3115,8,2024-11-22 17:36:00,21.95,Cash,"[1, 12, 12, 25, 16, 17, 14]","['Orange Chicken', 'White Rice', 'Spring Roll', 'Coke', 'Apple Juice', 'Water Bottle']"
3116,7,2024-11-22 09:17:00,26.50,Gift Card,"[3, 2, 3, 7, 10, 10, 22, 17]","['Beijing Beef', 'Kung Pao Chicken', 'Black Pepper Steak', 'Fried Rice', 'Apple Juice', 'Super Greens']"
3117,1,2024-11-22 12:03:00,42.95,Gift Card,"[3, 8, 3, 2, 19, 1, 16, 17, 15, 15, 24]","['Orange Chicken', 'Beijing Beef', 'Kung Pao Chicken', 'Broccoli Beef', 'Fountain Soda', 'Coke', 'Apple Juice', 'Honey Sesame Chicken', 'Apple Pie Roll']"
3118,6,2024-11-22 18:54:00,26.20,Cash,"[18, 20, 10, 12, 25, 17, 14, 23, 13, 13]","['Fried Rice', 'White Rice', 'Egg Roll', 'Spring Roll', 'Apple Juice', 'Bourbon Chicken', 'Mushroom Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
3119,3,2024-11-22 16:37:00,16.95,Gift Card,"[6, 22, 12, 17, 13]","['SweetFire Chicken Breast', 'White Rice', 'Egg Roll', 'Apple Juice', 'Super Greens']"
3120,1,2024-11-22 11:56:00,24.50,Credit,"[9, 5, 21, 12, 12, 10, 11]","['Teriyaki Chicken', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'White Rice', 'String Bean Chicken']"
3121,9,2024-11-22 14:46:00,14.05,Gift Card,"[19, 18, 10, 25, 23]","['Fried Rice', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
3122,4,2024-11-22 12:57:00,17.15,Gift Card,"[21, 8, 15, 16, 14]","['Broccoli Beef', 'Spring Roll', 'Fountain Soda', 'Coke', 'String Bean Chicken']"
3123,6,2024-11-22 09:33:00,22.10,Gift Card,"[6, 22, 22, 10, 17, 16]","['SweetFire Chicken Breast', 'Fried Rice', 'Coke', 'Apple Juice', 'Super Greens']"
