OrderId,ThingsOrdered
3615,"[7, 18, 7, 9, 21, 21, 18, 22, 25, 25, 25, 17, 24]"
3616,"[7, 20, 20, 20, 9, 16, 25, 15, 23, 24]"
3617,"[4, 4, 8, 19, 6, 7, 3, 22, 11, 16, 25, 15]"
3618,"[6, 3, 7, 21, 7, 7, 9, 12, 11]"
3619,"[8, 22, 10, 11, 16, 17, 16, 25, 13, 24, 23, 14]"
3620,"[5, 3, 6, 5, 21, 7, 5, 25, 17, 16, 15, 23, 13, 24, 14]"
3621,"[18, 15, 16, 24, 13, 13]"
3622,"[4, 3, 21, 21, 20, 1, 8, 10, 10, 22, 12, 13]"
3623,"[18, 3, 1, 19, 6, 16, 17, 24, 13, 13]"
3624,"[3, 12, 22, 11, 14, 13, 14, 23]"
3625,"[8, 9, 2, 18, 18, 7, 5, 2, 12, 10, 16, 17, 16, 17, 14]"
3626,"[21, 7, 19, 5, 18, 9, 5, 20, 11, 22, 25, 25]"
3627,"[4, 18, 5, 2, 20, 5, 8, 25, 24, 24, 13, 14]"
3628,"[3, 5, 9, 12, 11, 10, 16, 15, 16, 17]"
3629,"[7, 4, 21, 6, 8, 9, 3, 17, 17, 13, 24, 24]"
3630,"[2, 18, 12, 11, 11, 25, 16, 16, 23, 14, 13, 14]"
3631,"[3, 21, 4, 3, 20, 10, 22, 25, 13]"
3632,"[4, 6, 2, 10, 16, 15, 16, 14, 24, 24]"
3633,"[21, 5, 2, 2, 9, 8, 2, 11, 11, 16, 15, 25, 13, 23]"
3634,"[7, 21, 4, 18, 4, 3, 25]"
3635,"[8, 2, 9, 22, 12, 10, 22, 16, 15, 25, 25, 14, 14]"
3636,"[21, 8, 7, 9, 11, 15]"
3637,"[3, 7, 1, 22, 23, 24]"
3638,"[8, 20, 6, 4, 20, 19, 10, 12, 12, 12, 16, 16, 17, 13, 14, 23, 24]"
3639,"[3, 6, 20, 7, 12, 16, 25, 23, 24, 13, 13]"
3640,"[5, 1, 17, 15]"
3641,"[8, 19, 7, 20, 7, 20, 12, 11, 11, 12, 16, 23, 23, 23]"
3642,"[4, 7, 19, 25, 25]"
3643,"[19, 9, 7, 11, 11, 22, 15, 25, 16, 17, 23, 13, 23]"
3644,"[8, 4, 19, 6, 7, 19, 6, 8, 10, 15, 17, 17, 23, 24, 14, 14]"
3645,"[21, 9, 18, 6, 21, 3, 3, 2, 12, 24, 24, 14, 13]"
3646,"[18, 5, 6, 7, 5, 3, 21, 16, 25, 15, 15, 14, 13, 24]"
3647,"[3, 9, 6, 12, 25, 15, 24, 23, 24]"
3648,"[19, 9, 9, 19, 14, 14, 14, 14]"
3649,"[1, 2, 3, 18, 12, 15, 25, 17, 17, 23, 23, 23, 24]"
3650,"[20, 5, 8, 12, 22, 10, 23]"
3651,"[2, 18, 5, 20, 7, 22, 12, 17, 13, 13, 14]"
3652,"[7, 3, 4, 10, 25, 15, 25, 15, 24, 24]"
3653,"[1, 20, 18, 9, 21, 12, 23, 14]"
3654,"[3, 19, 22, 11, 11, 16, 15, 25, 13]"
3655,"[20, 3, 8, 6, 18, 10, 12, 12, 22, 17, 17, 15, 13]"
3656,"[19, 10, 12]"
3657,"[2, 7, 9, 3, 22, 11, 12, 15, 15, 17, 14, 13]"
3658,"[18, 18, 8, 25, 16, 25, 13, 23, 23, 23]"
3659,"[20, 1, 20, 4, 5, 10, 17, 25, 24, 23]"
3660,"[20, 9, 21, 16, 14]"
3661,"[19, 5, 6, 21, 6, 4, 22, 22, 24, 13]"
3662,"[8, 3, 20, 7, 6, 21, 18, 20, 11, 12, 10, 12, 15, 17, 15]"
3663,"[21, 22, 16, 16, 23]"
3664,"[3, 18, 6, 22, 14, 23, 14]"
3665,"[21, 11, 10, 10, 25, 25, 25, 25, 13, 14, 13]"
3666,"[2, 9, 8, 4, 4, 22, 17, 15, 13, 23, 24]"
3667,"[4, 6, 9, 19, 21, 5, 4, 9, 16, 15, 14, 23]"
3668,"[21, 12, 16, 16]"
3669,"[3, 8, 22, 25, 17, 15, 25, 14, 24]"
3670,"[2, 8, 19, 22, 10, 12, 22, 25, 17, 15, 17, 14, 23]"
3671,"[19, 19, 20, 8, 21, 5, 12, 15, 17, 16, 23, 13]"
3672,"[18, 4, 1, 15, 17, 25]"
3673,"[8, 6, 19, 22, 10, 17, 17, 17, 23, 23, 24, 14]"
3674,"[1, 16, 24]"
3675,"[21, 6, 21, 19, 10, 12, 22, 16, 16, 15, 23, 23, 23, 14]"
3676,"[20, 12, 16, 25, 13]"
3677,"[1, 1, 5, 19, 9, 11, 11, 10, 17, 16, 13]"
3678,"[18, 9, 1, 22, 12, 11, 24, 14, 14, 14]"
3679,"[8, 1, 9, 3, 5, 3, 20, 21, 22, 11, 10, 12, 16, 15, 25]"
3680,"[19, 22, 22, 22, 11, 17, 17, 13, 24]"
3681,"[20, 18, 21, 6, 21, 20, 10, 12, 16, 16, 17, 15, 13, 13, 23, 13]"
3682,"[19, 16, 13, 24]"
3683,"[1, 1, 20, 4, 9, 5, 3, 19, 12, 12, 17, 17, 17, 23, 24, 24, 24]"
3684,"[8, 12, 15, 15, 17, 23, 23, 14]"
3685,"[18, 19, 6, 1, 6, 4, 19, 20, 13, 24, 23, 14]"
3686,"[1, 5, 18, 7, 19, 15, 25, 23, 13]"
3687,"[7, 7, 8, 21, 1, 12, 11, 22, 22, 16, 16, 15, 17, 13, 14, 14, 24]"
3688,"[6, 8, 6, 12, 10, 10, 15, 15, 25, 16, 24, 13, 24, 24]"
3689,"[9, 7, 11, 17]"
3690,"[4, 6, 20, 4, 21, 6, 20, 20, 11, 11, 16, 16, 14, 14, 24]"
3691,"[7, 1, 7, 19, 21, 5, 5, 7, 10, 22, 23, 23]"
3692,"[3, 4, 4, 2, 11, 10, 10, 15, 25, 15, 13, 13]"
3693,"[3, 9, 9, 19, 9, 10, 22, 22, 10, 17, 17, 16, 17, 14, 13, 24]"
3694,"[8, 7, 20, 3, 18, 8, 6, 12, 12, 17, 15, 24, 24]"
3695,"[6, 6, 21, 9, 4, 25, 17, 24]"
3696,"[7, 3, 22, 25, 17, 16, 14, 14, 13]"
3697,"[20, 6, 4, 19, 10, 11, 25, 17, 13]"
3698,"[7, 9, 9, 2, 12, 10, 11, 15, 15, 23, 24, 24, 14]"
3699,"[9, 1, 8, 3, 10, 11, 12, 11, 17, 15, 24, 23, 24, 14]"
3700,"[4, 4, 7, 19, 18, 19, 18, 6, 17, 17, 16, 14, 23, 23]"
3701,"[8, 19, 19, 22, 10, 17]"
3702,"[2, 20, 18, 2, 11, 13, 23, 13, 24]"
3703,"[1, 18, 3, 7, 10, 11, 12, 15, 17, 15, 16]"
3704,"[18, 7, 3, 6, 4, 1, 4, 9, 10, 16]"
3705,"[7, 21, 8, 1, 10, 10, 17, 17, 15, 13, 23]"
3706,"[7, 2, 6, 9, 7, 11, 17, 25, 16, 13, 24, 13, 23]"
3707,"[8, 19, 1, 2, 16, 23, 24]"
3708,"[7, 20, 15, 25, 13]"
3709,"[19, 21, 19, 3, 7, 6, 8, 8, 10, 12, 22, 12, 15, 25, 14, 14, 14, 13]"
3710,"[6, 2, 12, 12, 11, 12, 23, 13]"
3711,"[9, 3, 19, 5, 9, 3, 1, 8, 10, 11, 10, 16, 16, 16, 24, 13, 24]"
3712,"[9, 18, 9, 6, 11, 22, 11, 16, 25, 16, 16]"
3713,"[3, 19, 19, 8, 9, 7, 8, 20, 11, 22, 17]"
3714,"[2, 24, 14, 14]"
3715,"[1, 5, 20, 2, 1, 8, 12, 12, 25, 17, 17, 23, 23, 13, 13]"
3716,"[4, 6, 9, 18, 11, 12, 12, 25, 15, 16]"
3717,"[21, 9, 8, 10, 22, 10, 12, 15, 24]"
3718,"[8, 9, 5, 3, 1, 15, 16, 16, 25, 13, 23]"
3719,"[9, 8, 5, 4, 21, 2, 25, 16]"
3720,"[6, 21, 3, 4, 21, 21, 5, 11, 22, 11, 17, 15, 25, 16, 13, 14]"
3721,"[21, 6, 11, 10, 22, 11, 25, 17, 15, 25]"
3722,"[6, 3, 2, 21, 1, 18, 5, 10, 11, 12, 14, 13]"
3723,"[9, 5, 7, 10, 10, 22, 12, 17, 17, 25, 23]"
3724,"[2, 1, 22, 10, 25]"
3725,"[8, 4, 19, 7, 19, 2, 7, 10, 22, 17, 16, 13, 13, 23]"
3726,"[4, 18, 20, 4, 4, 19, 15, 17, 16, 13]"
3727,"[2, 22, 11, 10, 10, 16, 17, 15, 16, 23, 23]"
3728,"[9, 2, 12, 12, 11, 11, 17, 16, 16, 23, 13]"
3729,"[19, 3, 12, 11, 22, 22, 15, 23]"
3730,"[20, 4, 2, 19, 2, 22, 11]"
3731,"[4, 19, 3, 11, 10, 11, 22, 23, 13, 24, 14]"
3732,"[20, 18, 9, 18, 9, 10, 12, 11, 13, 13, 24]"
3733,"[8, 9, 19, 6, 25, 25, 15, 13, 24, 13, 13]"
3734,"[9, 3, 9, 6, 6, 20, 5, 12, 11]"
3735,"[21, 4, 8, 6, 22, 11, 12, 17, 15, 16, 16, 24, 13, 14, 13]"
3736,"[19, 18, 9, 5, 3, 4, 2, 1, 11, 22, 22, 11, 17, 24]"
3737,"[2, 10, 25, 16, 16]"
3738,"[9, 3, 21, 9, 10, 12, 16, 17, 25, 25, 23, 14, 13]"
3739,"[4, 4, 11, 23]"
3740,"[18, 19, 2, 5, 3, 5, 10, 11, 11, 10, 16, 17, 16, 23, 23]"
3741,"[20, 9, 3, 2, 7, 22, 11, 11, 15, 15, 16, 15, 24, 24, 14]"
3742,"[4, 18, 4, 19, 6, 2, 20, 2, 10, 22, 10, 22, 15, 15, 23]"
3743,"[21, 6, 7, 6, 1, 12, 25, 15, 17]"
3744,"[2, 5, 1, 12, 11, 12, 25, 23, 24]"
3745,"[3, 7, 2, 2, 4, 25, 23]"
3746,"[5, 6, 5, 18, 4, 8, 21, 20, 11, 17, 14, 23, 23]"
3747,"[7, 3, 8, 7, 18, 21, 10, 17]"
3748,"[2, 6, 4, 5, 4, 5, 21, 6, 22, 22, 12, 15, 15, 25, 14]"
3749,"[19, 2, 9, 21, 7, 8, 6, 12, 11, 22, 22, 17, 14]"
3750,"[3, 4, 2, 3, 6, 4, 21, 3, 11, 11, 12, 25, 15, 25, 13, 24]"
3751,"[7, 9, 2, 19, 18, 16, 25, 17, 15, 23, 14, 14]"
3752,"[5, 1, 4, 7, 4, 7, 6, 18, 12, 10, 15, 24, 13]"
3753,"[21, 4, 7, 8, 22, 10, 22, 10, 16, 15, 16, 25, 24, 13, 14]"
3754,"[4, 18, 25, 16, 15, 23, 13, 23]"
3755,"[6, 20, 9, 18, 22, 25, 16, 15, 25, 13, 13, 23, 13]"
3756,"[3, 12, 11, 12, 16, 16, 16]"
3757,"[5, 9, 7, 12, 15, 17, 15, 15, 24, 24]"
3758,"[9, 7, 2, 1, 18, 9, 8, 17]"
3759,"[1, 20, 2, 20, 19, 8, 11, 25, 25, 14, 23, 14]"
3760,"[19, 6, 2, 22, 17, 17, 13]"
3761,"[9, 22, 10, 15, 23, 23, 14, 23]"
3762,"[4, 21, 19, 19, 12, 11, 12, 17, 23]"
3763,"[7, 5, 8, 8, 20, 8, 2, 12, 12, 22, 17, 16, 14, 24, 24, 23]"
3764,"[19, 6, 18, 18, 8, 18, 10, 12, 10, 12, 16, 15, 25, 16, 13, 13]"
3765,"[20, 18, 5, 20, 1, 6, 6, 4, 22, 22, 22, 16, 25, 17]"
3766,"[9, 8, 18, 20, 1, 18, 10, 10, 10, 16]"
3767,"[8, 18, 3, 7, 9, 18, 8, 11, 25, 14, 14]"
3768,"[8, 19, 19, 3, 3, 3, 21, 4, 10, 17, 13, 14, 13]"
3769,"[8, 2, 19, 15, 17, 16, 23, 24, 23]"
3770,"[19, 19, 1, 20, 20, 11, 11, 11, 15, 17, 17, 16]"
3771,"[20, 19, 20, 7, 12, 12, 22, 22, 25, 15, 13, 14, 23]"
3772,"[3, 20, 20, 18, 8, 4, 20, 8, 16, 17, 16, 16, 14]"
3773,"[7, 20, 17, 15, 16, 24, 24]"
3774,"[7, 4, 5, 1, 6, 18, 20, 3, 12, 22, 22, 12, 17, 24]"
3775,"[19, 8, 11, 12, 10, 12, 16]"
3776,"[20, 11, 11, 22, 11, 16, 16, 14, 14, 24, 14]"
3777,"[6, 19, 6, 20, 8, 3, 18, 16, 17, 16, 24]"
3778,"[1, 12, 11, 10, 12, 15, 24, 14]"
3779,"[6, 8, 4, 10, 10, 25, 15, 24, 23, 13, 24]"
3780,"[18, 6, 20, 9, 22, 17, 15, 15, 14]"
3781,"[7, 18, 11, 22, 14, 24, 14, 14]"
3782,"[20, 1, 19, 21, 2]"
3783,"[2, 4, 19, 20, 3, 12, 22, 12, 22, 17, 13, 24, 24]"
3784,"[6, 3, 8, 3, 7, 5, 11, 17, 15, 14, 14]"
3785,"[19, 12, 12, 10, 10, 15, 25, 17, 14, 23, 13]"
3786,"[4, 4, 4, 8, 9, 20, 8, 6, 11, 10, 25, 16, 17, 25]"
3787,"[19, 22, 11, 12, 10, 16, 25, 24]"
3788,"[8, 21, 3, 21, 10, 11, 11, 23, 23]"
3789,"[6, 5, 9, 7, 1, 8, 19, 19, 25, 17, 16, 15, 13]"
3790,"[2, 22, 10, 10, 22, 15, 14, 23, 14]"
3791,"[21, 20, 2, 4, 7, 19, 18, 15, 14, 24, 24, 24]"
3792,"[2, 3, 5, 8, 8, 11, 25, 15, 23]"
3793,"[4, 5, 20, 9, 1, 1, 4, 12, 12, 10, 22, 23, 23, 14]"
3794,"[7, 3, 7, 3, 10, 11, 16, 17, 13, 14]"
3795,"[21, 18, 21, 7, 7, 3, 12, 12, 17, 16, 24, 14]"
3796,"[21, 20, 18, 2, 1, 6, 12, 12, 15, 15, 15, 16, 13, 23, 23, 24]"
3797,"[7, 5, 18, 18, 6, 18, 12, 10, 22, 15, 16, 14, 13]"
3798,"[18, 4, 8, 7, 12, 10, 14]"
3799,"[3, 3, 8, 7, 18, 12, 12, 12, 22, 17]"
3800,"[18, 7, 4, 8, 1, 4, 3, 11, 12, 12, 12, 16, 14, 24, 14]"
3801,"[4, 21, 3, 5, 19, 7, 5, 2, 12, 25, 15, 14]"
3802,"[1, 18, 5, 20, 15]"
3803,"[21, 8, 18, 8, 21, 3, 10, 10, 25, 15, 15, 15, 13]"
3804,"[5, 3, 9, 18, 16, 25, 23, 14, 13, 23]"
3805,"[21, 19, 18, 11, 17, 15, 13, 24]"
3806,"[6, 20, 7, 15, 17]"
3807,"[20, 8, 3, 4, 11, 22, 25, 17, 23, 13]"
3808,"[20, 12, 12, 16, 24, 13, 23, 13]"
3809,"[18, 1, 8, 2, 18, 4, 19, 11, 10, 11, 10, 15, 16, 23, 13]"
3810,"[2, 4, 1, 2, 7, 5, 9, 3]"
3811,"[21, 5, 10, 10, 10, 12, 17, 16, 25, 15, 23]"
3812,"[6, 5, 14]"
3813,"[3, 1, 7, 20, 18, 11, 11, 12, 10, 25, 13, 14]"
3814,"[20, 21, 5, 2, 1, 12, 10, 15, 15]"
3815,"[21, 12, 10, 11, 16, 15, 25, 17]"
3816,"[1, 1, 20, 5, 20, 5, 12, 25, 17, 23, 24, 23]"
3817,"[2, 20, 2, 1, 9, 9, 22, 10, 16]"
3818,"[18, 8, 21, 11, 13, 13, 14, 13]"
3819,"[8, 7, 19, 21, 20, 2, 18, 21, 22, 17, 25, 25, 15, 14]"
3820,"[8, 8, 19, 19, 8, 18, 20, 3, 15, 25, 16, 13, 24, 23, 23]"
3821,"[7, 3, 3, 6, 9, 11, 12, 10, 25, 17, 17, 13, 13, 13, 14]"
3822,"[1, 19, 15, 25, 17, 25, 24, 24, 14]"
3823,"[2, 5, 4, 5, 2, 8, 11, 16, 17, 16, 25, 24, 14, 13, 24]"
3824,"[20, 9, 21, 10, 24]"
3825,"[20, 3, 18, 18, 2, 19, 3, 6, 10, 16, 17, 16, 15, 13]"
3826,"[20, 18, 19, 21, 3, 1, 3, 1, 10, 22, 22, 25, 17]"
3827,"[21, 21, 9, 4, 15, 24]"
3828,"[4, 20, 18, 12, 11, 15, 14, 13, 14, 14]"
3829,"[9, 22, 12, 22, 25, 15, 16, 24, 23]"
3830,"[9, 8, 3, 8, 8, 4, 10, 22, 11, 15, 16, 24]"
3831,"[7, 21, 4, 5, 12, 12, 10, 25, 25, 25, 25]"
3832,"[21, 1, 5, 19, 3, 12, 22, 17, 15, 13]"
3833,"[20, 11, 12, 12, 10, 17, 17, 16, 13, 24, 14, 23]"
3834,"[1, 18]"
3835,"[3, 10, 22, 17, 17, 25, 16, 14]"
3836,"[7, 19, 10, 16, 13, 23]"
3837,"[8, 3, 2, 19, 21, 22, 22, 22, 16, 25]"
3838,"[4, 19, 6, 4, 18, 12, 11, 16, 17, 23, 23, 24]"
3839,"[3, 3, 15, 17, 13]"
3840,"[5, 22, 14, 23]"
3841,"[3, 6, 8, 19, 18, 15, 13, 13, 24, 24]"
3842,"[4, 20, 1, 1, 10, 10, 11, 11, 25, 25, 14, 24, 24]"
3843,"[3, 3, 6, 22, 12, 12, 25, 17, 15, 14, 13, 14, 13]"
3844,"[18, 1, 20, 11, 12, 22]"
3845,"[5, 8, 1, 1, 21, 21, 10, 10, 16, 15, 24, 13, 24, 14]"
3846,"[7, 4, 5, 20, 2, 18, 2, 12, 10, 15, 17, 25, 16]"
3847,"[3, 25, 15, 25, 14, 24]"
3848,"[9, 18, 10, 15, 25, 16, 23, 14]"
3849,"[8, 2, 4, 6, 11, 12, 12, 11, 25, 24, 23]"
3850,"[20, 21, 4, 20, 5, 5, 1, 15, 25, 15, 23, 23, 14]"
3851,"[20, 18, 8, 7, 8, 6, 9, 12, 11, 10, 11, 25, 16, 15, 13]"
3852,"[18, 18, 22, 12, 10, 22, 16, 15, 17, 14, 14, 24]"
3853,"[2, 20, 7, 21, 3, 4, 21, 10, 12, 10, 25, 16, 25, 24]"
3854,"[18, 19, 20, 19, 19, 11, 10, 15, 25, 17, 13]"
3855,"[19, 6, 18, 1, 9, 20, 18, 10, 16, 15, 16, 15, 14, 14]"
3856,"[2, 4, 8, 17, 25, 15, 13]"
3857,"[4, 16, 16, 17, 25, 13]"
3858,"[5, 1, 11, 10, 12, 11, 15, 16, 13, 14, 24]"
3859,"[3, 3, 10, 17]"
3860,"[1, 1, 20, 4, 8, 7, 8, 5, 11, 17, 25, 16, 16, 23, 24, 14, 24]"
3861,"[21, 7, 5, 2, 9, 8, 12]"
3862,"[8, 5, 20, 1, 10, 22, 25, 25, 14, 13]"
3863,"[4, 12, 17, 17, 15, 14]"
3864,"[1, 4, 3, 22, 22, 16, 13, 13, 13, 24]"
3865,"[3, 1, 19, 1, 7, 18, 7, 18, 12, 11]"
3866,"[5, 6, 21, 10, 11, 11, 12, 14, 23]"
3867,"[18, 6, 5, 21, 3, 1, 1, 10, 10, 22, 16, 16, 15, 23]"
3868,"[4, 4, 5, 9, 10, 23, 23, 24, 23]"
3869,"[9, 6, 21, 8, 4, 11, 12, 13, 24, 14, 13]"
3870,"[8, 20, 10, 12, 10, 10, 23]"
3871,"[8, 4, 8, 21, 4, 22, 12, 22, 22, 15, 25, 13]"
3872,"[2, 3, 1, 4, 7, 17, 24]"
3873,"[8, 18, 1, 2, 18, 19, 20, 8, 11, 12, 16, 24, 14, 13, 23]"
3874,"[21, 18, 9, 21, 5, 7, 7, 3, 22, 22, 22, 11, 17, 15]"
3875,"[21, 1, 19, 1, 3, 24, 13]"
3876,"[5, 8, 9, 19, 18, 22, 22, 17, 24, 24, 13, 13]"
3877,"[8, 9, 5, 2, 22, 12, 13]"
3878,"[20, 1, 20, 3, 4, 20, 11, 10, 25, 17]"
3879,"[4, 3, 25, 14]"
3880,"[3, 3, 10, 11, 17, 13, 14, 24]"
3881,"[9, 4, 3, 8, 10, 10, 12, 16, 13]"
3882,"[4, 19, 5, 1, 6, 9, 20, 22, 12, 11, 17, 25, 15, 25, 23]"
3883,"[19, 20, 1, 21, 10, 24]"
3884,"[6, 7, 2, 5, 21, 12, 11, 22, 12, 25, 25]"
3885,"[20, 18, 20, 2]"
3886,"[5, 22, 12, 11, 12, 17, 25, 23, 24]"
3887,"[3, 21, 7, 8, 6, 11, 22, 25, 25]"
3888,"[7, 20, 6, 9, 19, 18, 19, 19, 13, 13, 23, 13]"
3889,"[4, 18, 10, 22, 15, 17, 17, 16]"
3890,"[4, 2, 19, 19, 2, 21, 21, 12, 12, 25, 13]"
3891,"[4, 3, 22, 12, 10, 12, 15, 17, 23, 13, 13]"
3892,"[21, 4, 21, 8, 19, 18, 12, 12, 12, 10, 16, 16, 23, 23, 14]"
3893,"[5, 3, 10, 10, 22, 22, 25, 13]"
3894,"[3, 20, 1, 1, 5, 21, 18, 3, 22, 12, 11, 12, 13, 13, 13]"
3895,"[19, 4, 7, 9, 16, 15, 25, 17, 24, 13, 14, 23]"
3896,"[20, 9, 12, 10, 10, 16, 25, 16, 25, 23, 24, 13, 13]"
3897,"[1, 6, 9, 1, 20, 3, 12, 12, 22, 12, 13, 14, 13, 13]"
3898,"[8, 6, 3, 7, 1, 21, 9, 22, 11, 12, 15, 25, 15, 13]"
3899,"[1, 1, 21, 5, 20, 25, 25, 25, 16]"
3900,"[19, 23, 13]"
3901,"[1, 20, 3, 20, 19, 19, 2, 10, 22, 11, 14, 23, 13, 13]"
3902,"[2, 3, 19, 9, 22, 10, 12, 12, 17, 17, 24, 13, 24]"
3903,"[9, 11, 22, 10, 24]"
3904,"[9, 19, 3, 10, 22]"
3905,"[9, 1, 2, 3, 6, 4, 4, 3, 12, 12, 11, 25, 15, 17, 14]"
3906,"[19, 3, 6, 18, 5, 10, 25, 17]"
3907,"[8, 5, 19, 19, 9, 21, 8, 22, 12, 11, 17, 25]"
3908,"[4, 7, 11, 11, 25, 17, 13, 23, 14, 13]"
3909,"[21, 11, 25, 17, 16]"
3910,"[3, 25, 24]"
3911,"[20, 22, 12, 11, 16, 15, 23]"
3912,"[7, 9, 4, 6, 12, 22, 10, 22, 25, 23, 23, 24, 14]"
3913,"[6, 11, 11, 11, 16, 17, 17, 14, 23, 24, 24]"
3914,"[7, 4, 22, 17, 25, 24, 24, 13, 24]"
3915,"[9, 5, 7, 2, 21, 10, 10, 12, 22, 16, 13]"
3916,"[5, 5, 2, 5, 11, 10, 12, 12, 24, 23]"
3917,"[1, 19, 20, 19, 10, 16, 25, 16, 14, 23]"
3918,"[20, 7, 7, 7, 20, 8, 3, 17, 14, 14, 23]"
3919,"[7, 1, 21, 1, 21, 9, 22, 11, 11, 15, 15, 25, 25, 13]"
3920,"[6, 1, 1, 5, 8, 1, 22, 10, 12, 11, 15, 25, 15, 23, 14]"
3921,"[2, 1, 6, 4, 19, 7, 3, 20, 12, 11, 12, 16, 17, 25, 25]"
3922,"[21, 8, 5, 19, 6, 21, 7, 21, 11, 15, 15, 25, 16, 24, 24]"
3923,"[7, 21, 19, 12, 24, 13]"
3924,"[8, 5, 3, 3, 18, 3, 4, 18, 22, 12, 11, 25, 16]"
3925,"[21, 18, 8, 19, 5, 22, 25, 15, 25, 25, 23, 24, 24, 13]"
3926,"[20, 8, 3, 8, 1, 1, 12, 11, 11, 22, 15, 24, 23, 13]"
3927,"[5, 9, 8, 8, 1, 9, 3, 11, 17, 17, 16, 13, 13, 13]"
3928,"[18, 5, 9, 8, 9, 5, 11, 11, 22, 10, 25, 24, 14, 13]"
3929,"[4, 3, 18, 4, 17, 17, 15, 17, 23, 23, 14, 13]"
3930,"[3, 3, 18, 6, 11, 22, 22, 12, 15, 17, 17, 23, 24, 13, 14]"
3931,"[9, 22, 22, 22, 22, 14, 13, 13, 24]"
3932,"[2, 7, 2, 6, 3, 8, 6, 10, 10, 11, 16, 16, 25, 16]"
3933,"[19, 7, 4, 3, 5, 4, 7, 3, 12, 10, 11, 22, 25, 25, 24, 23, 24]"
3934,"[2, 8, 4, 18, 1, 1, 10, 16, 15, 15, 25, 24, 13]"
3935,"[20, 10, 16, 17, 15, 17, 14]"
3936,"[1, 2, 20, 8, 20, 6, 9, 10, 22, 22, 15, 15, 16, 14, 14, 23, 13]"
3937,"[1, 6, 3, 16]"
3938,"[4, 20, 12, 11, 22, 11]"
3939,"[21, 8, 7, 20, 20, 11, 25, 14, 23, 24]"
3940,"[20, 6, 19, 22, 11, 10, 17]"
3941,"[7, 12, 11]"
3942,"[18, 2, 20, 4, 8, 19, 2, 12, 22, 12, 10, 25, 15, 25, 17]"
3943,"[5, 6, 15, 25, 16, 25, 13, 24]"
3944,"[8, 5, 19, 2, 8, 19, 1, 11, 25, 16, 15, 15]"
3945,"[21, 11, 12, 12, 11, 16, 25, 17, 14]"
3946,"[9, 2, 7, 12, 22, 12, 25, 24]"
3947,"[3, 8, 19, 3, 20, 20, 19, 18, 22, 22, 10, 16, 15, 25, 13, 13]"
3948,"[7, 4, 21, 7, 16, 15, 15, 15, 13, 24]"
3949,"[19, 7, 20, 20, 4, 3, 22, 10, 22, 22, 25, 25, 17, 24, 24]"
3950,"[1, 7, 20, 1, 4, 9, 8, 3]"
3951,"[8, 3, 19, 5, 4, 5, 21, 11, 10, 11, 13]"
3952,"[4, 3, 21, 5, 4, 20, 18, 12, 15, 15, 14, 24, 14, 14]"
3953,"[18, 11, 10, 10, 25, 15, 14, 13, 23]"
3954,"[21, 2, 19, 1, 21, 2, 2, 2, 10, 17, 17, 14, 14, 23, 24]"
3955,"[4, 2, 18, 6, 20, 2, 2, 4, 11, 12, 11, 23, 13]"
3956,"[21, 11, 22, 10, 12, 16, 17]"
3957,"[9, 4, 6, 4, 8, 1, 2, 5, 22, 12, 22, 11, 17, 25, 13]"
3958,"[18, 8, 12, 12, 12, 10, 16, 25]"
3959,"[7, 2, 21, 9, 1, 5, 21, 11, 11, 17, 25, 17, 24, 23, 24]"
3960,"[7, 3, 7, 6, 1, 5, 11, 10, 16, 25, 15]"
3961,"[2, 21, 20, 18, 2, 12, 22, 15, 15]"
3962,"[7, 7, 18, 18, 8, 7, 4, 22, 22, 10, 15]"
3963,"[7, 5, 20, 18, 11, 22, 11, 16, 17, 16, 24, 13, 23, 14]"
3964,"[8, 19, 21, 5, 19, 19, 19, 10, 22, 11, 15, 16, 25, 16]"
3965,"[3, 21, 11, 22, 12, 10, 16, 15, 16, 16]"
3966,"[7, 19, 10, 12, 15, 17, 24, 23]"
3967,"[1, 1, 20, 21, 10, 11, 22, 12, 15, 16, 25, 16, 23, 14]"
3968,"[7, 1, 12, 10, 11, 12, 15, 17, 15]"
3969,"[6, 22, 11, 10, 16, 16, 25, 14, 14]"
3970,"[20, 7, 5, 20, 20, 22, 10, 11, 22, 17, 25]"
3971,"[2, 19, 9, 5, 7, 7, 11, 12, 10, 22, 25, 23, 23]"
3972,"[1, 3, 25, 15]"
3973,"[8, 19, 2, 5, 4, 19, 22, 12, 11, 25, 15, 23, 24, 24]"
3974,"[18, 1, 25, 15, 17, 24, 23, 24]"
3975,"[1, 2, 9, 3, 20, 2, 18, 11, 11, 22, 12, 16, 23, 24]"
3976,"[18, 20, 7, 11, 10, 15, 16, 25, 14, 23]"
3977,"[2, 8, 6, 15]"
3978,"[5, 3, 4, 19, 4, 20, 8, 22, 23, 23, 24, 13]"
3979,"[7, 11, 11, 11, 25, 16, 23, 24]"
3980,"[19, 4, 2, 9, 1, 3, 16, 16, 15, 23, 23, 13]"
3981,"[8, 5, 9, 21, 19, 1, 18, 22, 12, 16, 25, 23, 14, 13, 23]"
3982,"[3, 19, 21, 4, 18, 20, 18, 2, 11, 12, 15, 17]"
3983,"[6, 6, 19, 6, 10, 22, 22, 17, 16, 24]"
3984,"[18, 7, 18, 5, 1, 16, 25, 25]"
3985,"[18, 8, 1, 2, 4, 4, 4, 6, 11, 17, 13, 13, 24, 13]"
