EmployeeId,SaleDate,AmountSold,PaymentType
6,2024-12-04 19:44:00,36.90,Cash
9,2024-12-04 13:33:00,33.85,Gift Card
6,2024-12-04 10:42:00,48.40,Cash
2,2024-12-04 16:56:00,40.00,Credit
5,2024-12-04 09:28:00,21.55,Cash
3,2024-12-04 15:12:00,30.50,Cash
2,2024-12-04 17:21:00,23.45,Credit
6,2024-12-04 11:26:00,35.35,Gift Card
8,2024-12-04 10:17:00,22.70,Credit
5,2024-12-04 18:09:00,51.10,Cash
2,2024-12-04 11:12:00,44.30,Credit
5,2024-12-04 11:34:00,22.45,Credit
1,2024-12-04 15:47:00,44.55,Gift Card
2,2024-12-04 14:51:00,21.20,Cash
9,2024-12-04 17:30:00,40.40,Gift Card
6,2024-12-04 13:37:00,34.70,Credit
1,2024-12-04 11:37:00,31.85,Credit
2,2024-12-04 10:21:00,33.40,Cash
10,2024-12-04 11:40:00,33.65,Gift Card
2,2024-12-04 09:28:00,19.60,Credit
7,2024-12-04 15:53:00,48.80,Cash
3,2024-12-04 12:41:00,25.20,Cash
1,2024-12-04 19:36:00,29.40,Credit
3,2024-12-04 14:43:00,19.80,Gift Card
1,2024-12-04 13:37:00,32.00,Gift Card
2,2024-12-04 14:44:00,16.95,Cash
10,2024-12-04 16:46:00,21.95,Gift Card
6,2024-12-04 10:17:00,47.05,Cash
8,2024-12-04 09:36:00,25.50,Cash
3,2024-12-04 15:26:00,40.50,Cash
3,2024-12-04 15:04:00,36.90,Credit
8,2024-12-04 17:45:00,41.30,Gift Card
8,2024-12-04 13:31:00,38.95,Credit
3,2024-12-04 13:04:00,27.55,Gift Card
8,2024-12-04 13:10:00,10.80,Credit
7,2024-12-04 20:09:00,43.80,Gift Card
6,2024-12-04 17:56:00,30.15,Credit
2,2024-12-04 15:04:00,31.25,Cash
1,2024-12-04 09:04:00,27.40,Gift Card
10,2024-12-04 20:57:00,37.75,Credit
2,2024-12-04 11:55:00,39.85,Gift Card
5,2024-12-04 10:27:00,30.90,Credit
2,2024-12-04 11:18:00,38.65,Cash
10,2024-12-04 13:35:00,35.60,Credit
3,2024-12-04 13:49:00,28.45,Gift Card
10,2024-12-04 20:54:00,29.00,Cash
4,2024-12-04 13:36:00,12.30,Gift Card
1,2024-12-04 14:27:00,37.85,Cash
4,2024-12-04 13:55:00,36.15,Gift Card
10,2024-12-04 16:47:00,34.85,Cash
10,2024-12-04 10:46:00,53.80,Gift Card
6,2024-12-04 18:23:00,35.60,Cash
1,2024-12-04 17:42:00,15.20,Cash
6,2024-12-04 13:43:00,28.30,Cash
5,2024-12-05 17:45:00,29.85,Cash
6,2024-12-05 18:13:00,49.80,Cash
1,2024-12-05 15:27:00,27.95,Credit
9,2024-12-05 08:57:00,33.90,Credit
4,2024-12-05 10:12:00,29.00,Cash
8,2024-12-05 16:37:00,37.00,Cash
10,2024-12-05 18:36:00,42.25,Cash
3,2024-12-05 09:30:00,38.25,Cash
5,2024-12-05 09:53:00,28.10,Gift Card
10,2024-12-05 20:51:00,43.15,Gift Card
2,2024-12-05 18:06:00,18.55,Cash
4,2024-12-05 10:33:00,35.50,Cash
4,2024-12-05 15:28:00,32.35,Gift Card
2,2024-12-05 10:01:00,35.15,Credit
2,2024-12-05 10:41:00,39.60,Credit
4,2024-12-05 15:39:00,38.25,Credit
10,2024-12-05 10:25:00,33.45,Cash
3,2024-12-05 09:08:00,33.60,Cash
10,2024-12-05 17:32:00,37.40,Credit
2,2024-12-05 08:15:00,22.15,Gift Card
10,2024-12-05 14:36:00,31.50,Cash
4,2024-12-05 18:18:00,25.20,Credit
6,2024-12-05 11:06:00,19.90,Cash
8,2024-12-05 17:55:00,34.25,Credit
3,2024-12-05 18:20:00,48.30,Cash
3,2024-12-05 11:22:00,34.15,Gift Card
9,2024-12-05 18:58:00,34.60,Credit
8,2024-12-05 19:46:00,31.25,Gift Card
9,2024-12-05 20:20:00,13.30,Credit
4,2024-12-05 09:39:00,23.90,Credit
9,2024-12-05 08:53:00,36.50,Gift Card
1,2024-12-05 08:48:00,26.35,Cash
2,2024-12-05 19:54:00,28.60,Cash
10,2024-12-05 20:08:00,17.80,Credit
3,2024-12-05 19:11:00,13.05,Gift Card
2,2024-12-05 14:56:00,28.10,Cash
7,2024-12-05 18:22:00,32.35,Credit
6,2024-12-05 18:51:00,11.95,Credit
8,2024-12-05 12:03:00,34.75,Cash
4,2024-12-05 20:48:00,23.85,Cash
4,2024-12-05 14:26:00,31.30,Cash
7,2024-12-05 11:29:00,25.95,Credit
7,2024-12-05 20:49:00,47.30,Cash
7,2024-12-05 19:09:00,30.15,Gift Card
4,2024-12-05 18:14:00,27.25,Credit
8,2024-12-05 12:17:00,44.15,Credit
5,2024-12-05 18:17:00,36.90,Credit
1,2024-12-05 12:06:00,28.30,Cash
2,2024-12-05 19:53:00,39.90,Gift Card
8,2024-12-05 10:30:00,33.15,Gift Card
7,2024-12-05 12:45:00,11.20,Cash
7,2024-12-06 17:28:00,21.55,Cash
3,2024-12-06 16:20:00,26.50,Credit
6,2024-12-06 12:31:00,49.35,Gift Card
1,2024-12-06 10:33:00,29.35,Cash
8,2024-12-06 15:54:00,37.30,Credit
5,2024-12-06 10:13:00,47.90,Credit
3,2024-12-06 15:06:00,35.50,Cash
4,2024-12-06 15:40:00,39.05,Credit
7,2024-12-06 14:41:00,15.55,Cash
7,2024-12-06 17:15:00,42.65,Gift Card
7,2024-12-06 16:06:00,37.10,Cash
9,2024-12-06 09:55:00,31.25,Cash
1,2024-12-06 20:25:00,23.85,Cash
6,2024-12-06 18:53:00,36.25,Credit
7,2024-12-06 13:15:00,19.05,Gift Card
10,2024-12-06 09:42:00,33.00,Gift Card
2,2024-12-06 14:09:00,48.20,Cash
9,2024-12-06 18:16:00,34.10,Cash
7,2024-12-06 13:48:00,15.45,Gift Card
10,2024-12-06 09:25:00,21.05,Cash
8,2024-12-06 14:49:00,26.10,Gift Card
9,2024-12-06 16:14:00,31.35,Gift Card
6,2024-12-06 09:31:00,24.20,Cash
1,2024-12-06 13:15:00,29.00,Credit
7,2024-12-06 20:25:00,10.45,Gift Card
7,2024-12-06 11:29:00,21.10,Credit
3,2024-12-06 18:22:00,22.85,Credit
9,2024-12-06 17:23:00,46.60,Gift Card
1,2024-12-06 18:18:00,24.00,Cash
6,2024-12-06 13:24:00,32.90,Cash
3,2024-12-06 18:28:00,20.30,Credit
1,2024-12-06 16:55:00,22.70,Gift Card
8,2024-12-06 15:50:00,20.80,Cash
10,2024-12-06 19:52:00,33.50,Cash
6,2024-12-06 08:31:00,40.80,Cash
